poem_title,section,slug,path,versions,author_lines,viewport_width,content_width,font_size,font_family,automatic_wraps,affected_lines,affected_line_share,wrap_free
Вот память и нашла,different,memory-at-last,/different/memory-at-last,2,60,320,284,17,"""Times New Roman"", Times, serif",17,17,0.283333,false
Вот память и нашла,different,memory-at-last,/different/memory-at-last,2,60,320,284,16,"""Times New Roman"", Times, serif",9,9,0.150000,false
Вот память и нашла,different,memory-at-last,/different/memory-at-last,2,60,360,324,18,"""Times New Roman"", Times, serif",7,7,0.116667,false
Вот память и нашла,different,memory-at-last,/different/memory-at-last,2,60,360,324,17,"""Times New Roman"", Times, serif",5,5,0.083333,false
Вот память и нашла,different,memory-at-last,/different/memory-at-last,2,60,360,324,16,"""Times New Roman"", Times, serif",4,4,0.066667,false
Вот память и нашла,different,memory-at-last,/different/memory-at-last,2,60,384,348,18,"""Times New Roman"", Times, serif",4,4,0.066667,false
Вот память и нашла,different,memory-at-last,/different/memory-at-last,2,60,384,348,17,"""Times New Roman"", Times, serif",4,4,0.066667,false
Вот память и нашла,different,memory-at-last,/different/memory-at-last,2,60,384,348,16,"""Times New Roman"", Times, serif",2,2,0.033333,false
Вот память и нашла,different,memory-at-last,/different/memory-at-last,2,60,390,354,18,"""Times New Roman"", Times, serif",4,4,0.066667,false
Вот память и нашла,different,memory-at-last,/different/memory-at-last,2,60,390,354,17,"""Times New Roman"", Times, serif",2,2,0.033333,false
Вот память и нашла,different,memory-at-last,/different/memory-at-last,2,60,390,354,16,"""Times New Roman"", Times, serif",2,2,0.033333,false
Вот память и нашла,different,memory-at-last,/different/memory-at-last,2,60,393,357,18,"""Times New Roman"", Times, serif",4,4,0.066667,false
Вот память и нашла,different,memory-at-last,/different/memory-at-last,2,60,393,357,17,"""Times New Roman"", Times, serif",2,2,0.033333,false
Вот память и нашла,different,memory-at-last,/different/memory-at-last,2,60,393,357,16,"""Times New Roman"", Times, serif",1,1,0.016667,false
Вот память и нашла,different,memory-at-last,/different/memory-at-last,2,60,414,378,18,"""Times New Roman"", Times, serif",2,2,0.033333,false
Вот память и нашла,different,memory-at-last,/different/memory-at-last,2,60,414,378,17,"""Times New Roman"", Times, serif",1,1,0.016667,false
Вот память и нашла,different,memory-at-last,/different/memory-at-last,2,60,414,378,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Вот память и нашла,different,memory-at-last,/different/memory-at-last,2,60,480,444,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Вот память и нашла,different,memory-at-last,/different/memory-at-last,2,60,480,444,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Вот память и нашла,different,memory-at-last,/different/memory-at-last,2,60,480,444,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Вот память и нашла,different,memory-at-last,/different/memory-at-last,2,60,500,464,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Вот память и нашла,different,memory-at-last,/different/memory-at-last,2,60,500,464,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Вот память и нашла,different,memory-at-last,/different/memory-at-last,2,60,500,464,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Вот память и нашла,different,memory-at-last,/different/memory-at-last,2,60,535,499,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Вот память и нашла,different,memory-at-last,/different/memory-at-last,2,60,535,499,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Вот память и нашла,different,memory-at-last,/different/memory-at-last,2,60,535,499,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Вот память и нашла,different,memory-at-last,/different/memory-at-last,2,60,536,500,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Вот память и нашла,different,memory-at-last,/different/memory-at-last,2,60,536,500,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Вот память и нашла,different,memory-at-last,/different/memory-at-last,2,60,536,500,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Вот память и нашла,different,memory-at-last,/different/memory-at-last,2,60,760,724,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Вот память и нашла,different,memory-at-last,/different/memory-at-last,2,60,760,724,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Вот память и нашла,different,memory-at-last,/different/memory-at-last,2,60,760,724,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Порожденный,different,born,/different/born,2,89,320,284,18,"""Times New Roman"", Times, serif",1,1,0.011236,false
Порожденный,different,born,/different/born,2,89,320,284,17,"""Times New Roman"", Times, serif",1,1,0.011236,false
Порожденный,different,born,/different/born,2,89,320,284,16,"""Times New Roman"", Times, serif",1,1,0.011236,false
Порожденный,different,born,/different/born,2,89,360,324,18,"""Times New Roman"", Times, serif",1,1,0.011236,false
Порожденный,different,born,/different/born,2,89,360,324,17,"""Times New Roman"", Times, serif",1,1,0.011236,false
Порожденный,different,born,/different/born,2,89,360,324,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Порожденный,different,born,/different/born,2,89,384,348,18,"""Times New Roman"", Times, serif",1,1,0.011236,false
Порожденный,different,born,/different/born,2,89,384,348,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Порожденный,different,born,/different/born,2,89,384,348,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Порожденный,different,born,/different/born,2,89,390,354,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Порожденный,different,born,/different/born,2,89,390,354,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Порожденный,different,born,/different/born,2,89,390,354,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Порожденный,different,born,/different/born,2,89,393,357,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Порожденный,different,born,/different/born,2,89,393,357,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Порожденный,different,born,/different/born,2,89,393,357,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Порожденный,different,born,/different/born,2,89,414,378,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Порожденный,different,born,/different/born,2,89,414,378,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Порожденный,different,born,/different/born,2,89,414,378,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Порожденный,different,born,/different/born,2,89,480,444,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Порожденный,different,born,/different/born,2,89,480,444,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Порожденный,different,born,/different/born,2,89,480,444,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Порожденный,different,born,/different/born,2,89,500,464,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Порожденный,different,born,/different/born,2,89,500,464,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Порожденный,different,born,/different/born,2,89,500,464,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Порожденный,different,born,/different/born,2,89,535,499,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Порожденный,different,born,/different/born,2,89,535,499,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Порожденный,different,born,/different/born,2,89,535,499,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Порожденный,different,born,/different/born,2,89,536,500,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Порожденный,different,born,/different/born,2,89,536,500,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Порожденный,different,born,/different/born,2,89,536,500,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Порожденный,different,born,/different/born,2,89,760,724,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Порожденный,different,born,/different/born,2,89,760,724,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Порожденный,different,born,/different/born,2,89,760,724,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Вьетнам,different,vietnam,/different/vietnam,2,20,320,284,18,"""Times New Roman"", Times, serif",14,14,0.700000,false
Вьетнам,different,vietnam,/different/vietnam,2,20,320,284,17,"""Times New Roman"", Times, serif",10,10,0.500000,false
Вьетнам,different,vietnam,/different/vietnam,2,20,320,284,16,"""Times New Roman"", Times, serif",10,10,0.500000,false
Вьетнам,different,vietnam,/different/vietnam,2,20,360,324,18,"""Times New Roman"", Times, serif",9,9,0.450000,false
Вьетнам,different,vietnam,/different/vietnam,2,20,360,324,17,"""Times New Roman"", Times, serif",6,6,0.300000,false
Вьетнам,different,vietnam,/different/vietnam,2,20,360,324,16,"""Times New Roman"", Times, serif",6,6,0.300000,false
Вьетнам,different,vietnam,/different/vietnam,2,20,384,348,18,"""Times New Roman"", Times, serif",6,6,0.300000,false
Вьетнам,different,vietnam,/different/vietnam,2,20,384,348,17,"""Times New Roman"", Times, serif",4,4,0.200000,false
Вьетнам,different,vietnam,/different/vietnam,2,20,384,348,16,"""Times New Roman"", Times, serif",2,2,0.100000,false
Вьетнам,different,vietnam,/different/vietnam,2,20,390,354,18,"""Times New Roman"", Times, serif",6,6,0.300000,false
Вьетнам,different,vietnam,/different/vietnam,2,20,390,354,17,"""Times New Roman"", Times, serif",4,4,0.200000,false
Вьетнам,different,vietnam,/different/vietnam,2,20,390,354,16,"""Times New Roman"", Times, serif",1,1,0.050000,false
Вьетнам,different,vietnam,/different/vietnam,2,20,393,357,18,"""Times New Roman"", Times, serif",6,6,0.300000,false
Вьетнам,different,vietnam,/different/vietnam,2,20,393,357,17,"""Times New Roman"", Times, serif",4,4,0.200000,false
Вьетнам,different,vietnam,/different/vietnam,2,20,393,357,16,"""Times New Roman"", Times, serif",1,1,0.050000,false
Вьетнам,different,vietnam,/different/vietnam,2,20,414,378,18,"""Times New Roman"", Times, serif",4,4,0.200000,false
Вьетнам,different,vietnam,/different/vietnam,2,20,414,378,17,"""Times New Roman"", Times, serif",1,1,0.050000,false
Вьетнам,different,vietnam,/different/vietnam,2,20,414,378,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Вьетнам,different,vietnam,/different/vietnam,2,20,480,444,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Вьетнам,different,vietnam,/different/vietnam,2,20,480,444,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
